"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050962","GO:0050962","detection of light stimulus involved in sensory perception","3/379","24/28928",0.125,9.54089709762533,4.82287480601285,0.00368123665874807,0.0200817126966511,0.0129010576626597,"Sema5b/Sema5a/Gucy2f",3
"GO:0043583","GO:0043583","ear development","10/379","277/28928",0.036101083032491,2.75549374660659,3.38255706038323,0.00378215405449845,0.020604649427916,0.0132370069427774,"Pcdh15/Eya1/Prrx1/Minar2/Hey2/Sox2/Igfbp7/Sparc/Neurod1/Bmp4",10
"GO:0050795","GO:0050795","regulation of behavior","6/379","113/28928",0.0530973451327434,4.05277044854881,3.74627721783826,0.00379281664869823,0.0206351506588055,0.013256601792302,"Adora1/Stat3/Gria1/Apoe/Reln/Kcna2",6
"GO:0044242","GO:0044242","cellular lipid catabolic process","9/379","233/28928",0.0386266094420601,2.94826004733487,3.44031035844304,0.00380113673140576,0.0206528429073047,0.0132679677908858,"Lrp1/Cpt1a/Abhd2/Gm2a/Neu4/Dbi/Mfsd2a/Sirt2/Pla2g7",9
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","5/379","79/28928",0.0632911392405063,4.83083397348118,3.92841487242755,0.00383526983977908,0.0208105520600529,0.0133692845911144,"Sirt2/Trf/Dab2/Clu/Trib2",5
"GO:0030195","GO:0030195","negative regulation of blood coagulation","4/379","49/28928",0.0816326530612245,6.23078994130634,4.22230981735682,0.00386103313419799,0.0208659537942582,0.0134048762250746,"Serpine2/Pdgfra/Apoe/Anxa5",4
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","4/379","49/28928",0.0816326530612245,6.23078994130634,4.22230981735682,0.00386103313419799,0.0208659537942582,0.0134048762250746,"Fchsd2/Dnm1/Dab2/Lmbrd1",4
"GO:1903670","GO:1903670","regulation of sprouting angiogenesis","4/379","49/28928",0.0816326530612245,6.23078994130634,4.22230981735682,0.00386103313419799,0.0208659537942582,0.0134048762250746,"S100a1/Rhoj/Epn2/Ppp1r16b",4
"GO:0009154","GO:0009154","purine ribonucleotide catabolic process","7/379","151/28928",0.0463576158940397,3.53834594349019,3.60323326456691,0.00386596199132882,0.0208659537942582,0.0134048762250746,"P2rx7/Ampd3/Stat3/Nt5e/Pde7b/Aldoc/Slc4a4",7
"GO:0051216","GO:0051216","cartilage development","9/379","234/28928",0.0384615384615385,2.93566064542318,3.42544859517355,0.00390883720726728,0.0210694598143044,0.0135356142223249,"Sulf2/Chst11/Prrx1/Sox6/Bmp7/Itgb8/Prkca/Prkg2/Bmp4",9
"GO:0051235","GO:0051235","maintenance of location","12/379","372/28928",0.032258064516129,2.46216699293557,3.27036037196261,0.00394857567124996,0.0212555427481421,0.0136551591384254,"Cpt1a/P2rx7/Gm2a/Itgav/Cav1/Npc1/Rit2/Abcg1/Dbi/Apoe/Itpr2/Soat1",12
"GO:0045216","GO:0045216","cell-cell junction organization","9/379","235/28928",0.0382978723404255,2.92316847246393,3.41066555507765,0.0040189121662212,0.0216056293896456,0.0138800646540649,"Ugt8a/Cav1/Cdh19/Prkca/Cdh11/Lims2/Wdr1/Nfasc/Pmp22",9
"GO:0072273","GO:0072273","metanephric nephron morphogenesis","3/379","25/28928",0.12,9.15926121372032,4.70246132472612,0.00414299131039724,0.0221580870104122,0.014234978984797,"Lhx1/Sox8/Bmp4",3
"GO:0090189","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","3/379","25/28928",0.12,9.15926121372032,4.70246132472612,0.00414299131039724,0.0221580870104122,0.014234978984797,"Lhx1/Sox8/Bmp4",3
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation","3/379","25/28928",0.12,9.15926121372032,4.70246132472612,0.00414299131039724,0.0221580870104122,0.014234978984797,"Sulf2/Ptn/Lims2",3
"GO:0048483","GO:0048483","autonomic nervous system development","4/379","50/28928",0.08,6.10617414248021,4.16363758887226,0.00415409102953758,0.0221580870104122,0.014234978984797,"Ascl1/Sox10/Ednrb/Sox8",4
"GO:1900047","GO:1900047","negative regulation of hemostasis","4/379","50/28928",0.08,6.10617414248021,4.16363758887226,0.00415409102953758,0.0221580870104122,0.014234978984797,"Serpine2/Pdgfra/Apoe/Anxa5",4
"GO:0006639","GO:0006639","acylglycerol metabolic process","7/379","153/28928",0.0457516339869281,3.49209305533999,3.56105069799254,0.00415430146649201,0.0221580870104122,0.014234978984797,"Cpt1a/Abhd2/Cav1/Dbi/Mfsd2a/Scd1/Apoe",7
"GO:0001822","GO:0001822","kidney development","12/379","375/28928",0.032,2.44246965699208,3.23945760008654,0.00420664066056566,0.0224079224729478,0.0143954803203671,"Sulf2/Pdgfra/Gatm/Spry1/Eya1/Ednrb/Bmp7/Vcan/Gfra1/Lhx1/Sox8/Bmp4",12
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","5/379","81/28928",0.0617283950617284,4.71155412228411,3.85410757582509,0.00426877944694201,0.0227092379194369,0.0145890538471139,"Adora1/Cav1/Sv2b/Fzd9/Cav2",5
"GO:0001708","GO:0001708","cell fate specification","6/379","116/28928",0.0517241379310345,3.94795741970703,3.665551708641,0.00431183792751014,0.0229083957687143,0.0147169984570339,"Olig2/Ascl1/Eya1/Sox6/Sox2/Nkx2-2",6
"GO:0006638","GO:0006638","neutral lipid metabolic process","7/379","155/28928",0.0451612903225806,3.4470337901098,3.51956584974612,0.00445863461919218,0.0235516329381561,0.0151302321258494,"Cpt1a/Abhd2/Cav1/Dbi/Mfsd2a/Scd1/Apoe",7
"GO:0048265","GO:0048265","response to pain","4/379","51/28928",0.0784313725490196,5.9864452377257,4.1065390593884,0.00446180628914271,0.0235516329381561,0.0151302321258494,"Kcnip3/Ednrb/Gria1/Reln",4
"GO:0050819","GO:0050819","negative regulation of coagulation","4/379","51/28928",0.0784313725490196,5.9864452377257,4.1065390593884,0.00446180628914271,0.0235516329381561,0.0151302321258494,"Serpine2/Pdgfra/Apoe/Anxa5",4
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus","4/379","51/28928",0.0784313725490196,5.9864452377257,4.1065390593884,0.00446180628914271,0.0235516329381561,0.0151302321258494,"Ptprj/Pid1/Prkca/Ptpre",4
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","4/379","51/28928",0.0784313725490196,5.9864452377257,4.1065390593884,0.00446180628914271,0.0235516329381561,0.0151302321258494,"Cryab/Stat3/Sirt2/Fyn",4
"GO:0006641","GO:0006641","triglyceride metabolic process","6/379","117/28928",0.0512820512820513,3.91421419389757,3.63924325918008,0.00449595716564032,0.0236515160392319,0.015194399842317,"Cpt1a/Cav1/Dbi/Mfsd2a/Scd1/Apoe",6
"GO:0046032","GO:0046032","ADP catabolic process","6/379","117/28928",0.0512820512820513,3.91421419389757,3.63924325918008,0.00449595716564032,0.0236515160392319,0.015194399842317,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
"GO:0045453","GO:0045453","bone resorption","5/379","82/28928",0.0609756097560976,4.65409614518309,3.8178595636495,0.00449814108721588,0.0236515160392319,0.015194399842317,"P2rx7/Itgav/Prkca/Trf/Tns3",5
"GO:0006631","GO:0006631","fatty acid metabolic process","14/379","478/28928",0.0292887029288703,2.23552400613815,3.13833899813411,0.00454961100711647,0.0238913206881438,0.0153484571007849,"Cpt1a/Abhd2/Qki/Cav1/Acss1/Dbi/Mfsd2a/Sirt2/Scd1/Cyp2j6/Scd2/Plp1/Degs1/Fa2h",14
"GO:0016485","GO:0016485","protein processing","10/379","285/28928",0.0350877192982456,2.67814655371939,3.28034042803803,0.00461233554755947,0.024170530112021,0.0155278290961824,"Serpine2/Spon1/P2rx7/F3/Aebp1/Adam9/Mmp16/Pcsk1n/Cntn2/Arxes1",10
"GO:0010829","GO:0010829","negative regulation of D-glucose transmembrane transport","3/379","26/28928",0.115384615384615,8.80698193626954,4.58861639611859,0.00463836921413506,0.024170530112021,0.0155278290961824,"Pid1/Prkca/Rhoq",3
"GO:0099623","GO:0099623","regulation of cardiac muscle cell membrane repolarization","3/379","26/28928",0.115384615384615,8.80698193626954,4.58861639611859,0.00463836921413506,0.024170530112021,0.0155278290961824,"Scn1b/Cacna2d1/Wdr1",3
"GO:0099625","GO:0099625","ventricular cardiac muscle cell membrane repolarization","3/379","26/28928",0.115384615384615,8.80698193626954,4.58861639611859,0.00463836921413506,0.024170530112021,0.0155278290961824,"Scn1b/Cacna2d1/Wdr1",3
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","3/379","26/28928",0.115384615384615,8.80698193626954,4.58861639611859,0.00463836921413506,0.024170530112021,0.0155278290961824,"Atp1b2/Scn1b/Atp1b1",3
"GO:1903975","GO:1903975","regulation of glial cell migration","3/379","26/28928",0.115384615384615,8.80698193626954,4.58861639611859,0.00463836921413506,0.024170530112021,0.0155278290961824,"Ptprz1/Lrp1/Atp1b2",3
"GO:0016525","GO:0016525","negative regulation of angiogenesis","6/379","118/28928",0.0508474576271186,3.88104288716963,3.6132245320744,0.00468580590849141,0.0243865377740772,0.0156665985002596,"Adgrb1/Epn2/Qki/Ptn/Sparc/Fyn",6
"GO:0051259","GO:0051259","protein complex oligomerization","10/379","286/28928",0.034965034965035,2.66878240493016,3.26781085363831,0.00472545766962831,0.0245544081158549,0.015774443134422,"Gria3/Me1/Dnm1/Ehd3/Aqp4/Kcna1/Kcna2/Kcnd2/Ugdh/B2m",10
"GO:0006909","GO:0006909","phagocytosis","9/379","241/28928",0.037344398340249,2.85039249389636,3.32357638957702,0.00473121883332276,0.0245544081158549,0.015774443134422,"Lrp1/Rap1gap/Rab31/Adgrb1/P2rx7/Itgav/Ptprj/Mfge8/Cnn2",9
"GO:0043112","GO:0043112","receptor metabolic process","5/379","83/28928",0.0602409638554217,4.59802269765076,3.78219159975727,0.00473613859608882,0.0245544081158549,0.015774443134422,"Gria3/Ehd3/Gria1/Dab2/Apoe",5
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","11/379","333/28928",0.033033033033033,2.52131815192501,3.21716226401092,0.00476554395107508,0.0246754658203697,0.015852214012337,"Lrp1/Sulf2/Chst11/Spry4/Spry1/Epn2/Fgfrl1/Cav1/Tmem108/Cav2/Bmp4",11
"GO:0003197","GO:0003197","endocardial cushion development","4/379","52/28928",0.0769230769230769,5.87132129084636,4.05093973563032,0.00478450797560059,0.0247422208129092,0.0158950992991166,"Bmp7/Tmem100/Erbb3/Bmp4",4
"GO:0061448","GO:0061448","connective tissue development","11/379","334/28928",0.0329341317365269,2.51376929518272,3.20605760550053,0.00487180827521043,0.0251479961263438,0.0161557807855904,"Sulf2/Chst11/Prrx1/Sox6/Bmp7/Itgb8/Prkca/Prkg2/Creb5/Sox8/Bmp4",11
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","6/379","119/28928",0.0504201680672269,3.84842908139509,3.58748961444153,0.00488148832783752,0.0251479961263438,0.0161557807855904,"Qki/Cav1/Hey2/Lifr/Igfbp3/Pik3r1",6
"GO:0061387","GO:0061387","regulation of extent of cell growth","6/379","119/28928",0.0504201680672269,3.84842908139509,3.58748961444153,0.00488148832783752,0.0251479961263438,0.0161557807855904,"Lrp1/Dscam/Tnr/Sema5a/Omg/Apoe",6
"GO:0006643","GO:0006643","membrane lipid metabolic process","8/379","199/28928",0.0402010050251256,3.06842921732674,3.37351619776127,0.00490772786562957,0.025251251328839,0.0162221148349558,"P2rx7/Gm2a/Plpp3/Itgb8/Ugt8a/Neu4/Degs1/Fa2h",8
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","5/379","84/28928",0.0595238095238095,4.54328433220254,3.74708682095246,0.00498294452618445,0.0256059255286275,0.0164499675272061,"Ascl1/Cav1/Nkx2-2/Neurod1/Bmp4",5
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","8/379","200/28928",0.04,3.05308707124011,3.35695502192696,0.00505552938536582,0.0259461993014682,0.0166685689797227,"Lrp1/P2rx7/Itgav/Ednrb/Cav1/Adcyap1r1/Cacna2d1/Bmp4",8
"GO:0032526","GO:0032526","response to retinoic acid","6/379","120/28928",0.05,3.81635883905013,3.56203276386296,0.00508310862068781,0.0260221955141995,0.0167173910865519,"Ascl1/Brinp3/Brinp1/Sox2/Mmp2/Tnc",6
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","6/379","120/28928",0.05,3.81635883905013,3.56203276386296,0.00508310862068781,0.0260221955141995,0.0167173910865519,"Adgrb1/Epn2/Qki/Ptn/Sparc/Fyn",6
"GO:0051602","GO:0051602","response to electrical stimulus","4/379","53/28928",0.0754716981132075,5.76054164384925,3.99677002353306,0.00512251954358466,0.0261910503639994,0.0168258681963878,"P2rx7/Mmp2/Gria1/Nr4a1",4
"GO:0015812","GO:0015812","gamma-aminobutyric acid transport","3/379","27/28928",0.111111111111111,8.4807974201114,4.48073432098922,0.0051680469500078,0.0262918743087163,0.0168906403373013,"P2rx7/Slc6a1/Slc6a11",3
"GO:0035590","GO:0035590","purinergic nucleotide receptor signaling pathway","3/379","27/28928",0.111111111111111,8.4807974201114,4.48073432098922,0.0051680469500078,0.0262918743087163,0.0168906403373013,"Adora1/P2rx7/Cntn2",3
"GO:0043576","GO:0043576","regulation of respiratory gaseous exchange","3/379","27/28928",0.111111111111111,8.4807974201114,4.48073432098922,0.0051680469500078,0.0262918743087163,0.0168906403373013,"Adora1/Nlgn3/Atp1a2",3
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","3/379","27/28928",0.111111111111111,8.4807974201114,4.48073432098922,0.0051680469500078,0.0262918743087163,0.0168906403373013,"Qki/Abcg1/Apoe",3
"GO:0001659","GO:0001659","temperature homeostasis","8/379","201/28928",0.0398009950248756,3.03789758332349,3.3404970940371,0.00520671361014628,0.0264555585552944,0.0169957957060425,"Epas1/Adora1/Gatm/Ednrb/Qki/Stat3/Cav1/Scd1",8
"GO:0051145","GO:0051145","smooth muscle cell differentiation","5/379","85/28928",0.0588235294117647,4.48983392829427,3.71252905242422,0.00523873058468236,0.0265850898288675,0.0170790102433047,"Ednrb/Qki/Hey2/Olfm2/Bmp4",5
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","6/379","121/28928",0.0495867768595041,3.7848186833555,3.53684840208023,0.00529077097391815,0.0266945144040515,0.017149307671392,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","6/379","121/28928",0.0495867768595041,3.7848186833555,3.53684840208023,0.00529077097391815,0.0266945144040515,0.017149307671392,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","6/379","121/28928",0.0495867768595041,3.7848186833555,3.53684840208023,0.00529077097391815,0.0266945144040515,0.017149307671392,"Stat3/Ptprj/Pik3r1/Cyp2j6/Clu/Tlr3",6
"GO:1901343","GO:1901343","negative regulation of vasculature development","6/379","121/28928",0.0495867768595041,3.7848186833555,3.53684840208023,0.00529077097391815,0.0266945144040515,0.017149307671392,"Adgrb1/Epn2/Qki/Ptn/Sparc/Fyn",6
"GO:0009261","GO:0009261","ribonucleotide catabolic process","7/379","160/28928",0.04375,3.33931398416887,3.41876717744134,0.00529304727324506,0.0266945144040515,0.017149307671392,"P2rx7/Ampd3/Stat3/Nt5e/Pde7b/Aldoc/Slc4a4",7
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","8/379","202/28928",0.0396039603960396,3.02285848637634,3.32414118337161,0.00536132998912176,0.0270054631714106,0.0173490699147041,"P2rx7/Ampd3/Stat3/Nt5e/Pde7b/Aldoc/Cnp/Slc4a4",8
"GO:0021879","GO:0021879","forebrain neuron differentiation","4/379","54/28928",0.0740740740740741,5.65386494674094,3.94396482008124,0.0054761586593872,0.0274144306351386,0.0176118021284055,"Ascl1/Sox2/Nhlh2/B2m",4
"GO:0031018","GO:0031018","endocrine pancreas development","4/379","54/28928",0.0740740740740741,5.65386494674094,3.94396482008124,0.0054761586593872,0.0274144306351386,0.0176118021284055,"Nkx2-2/Clu/Neurod1/Bmp4",4
"GO:0045124","GO:0045124","regulation of bone resorption","4/379","54/28928",0.0740740740740741,5.65386494674094,3.94396482008124,0.0054761586593872,0.0274144306351386,0.0176118021284055,"P2rx7/Itgav/Prkca/Trf",4
"GO:0045773","GO:0045773","positive regulation of axon extension","4/379","54/28928",0.0740740740740741,5.65386494674094,3.94396482008124,0.0054761586593872,0.0274144306351386,0.0176118021284055,"Lrp1/Dscam/Sema5a/Apoe",4
"GO:0061462","GO:0061462","protein localization to lysosome","4/379","54/28928",0.0740740740740741,5.65386494674094,3.94396482008124,0.0054761586593872,0.0274144306351386,0.0176118021284055,"Cacng4/Cd81/Clu/Lmbrd1",4
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process","5/379","86/28928",0.0581395348837209,4.43762655703504,3.67850277185532,0.0055036675509861,0.0274891686040638,0.0176598159039863,"Xylt1/Chst11/Ednrb/Arsb/Ugdh",5
"GO:0046031","GO:0046031","ADP metabolic process","6/379","122/28928",0.0491803278688525,3.75379557939357,3.51193110897437,0.00550457952905917,0.0274891686040638,0.0176598159039863,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
"GO:0009743","GO:0009743","response to carbohydrate","10/379","293/28928",0.0341296928327645,2.60502309832774,3.18157639448939,0.00557968657806635,0.0278301380729748,0.0178788642912466,"Lrp1/Ptprn/Vsnl1/Abcg1/Gria1/Nkx2-2/Prkca/Calcrl/Aqp4/Neurod1",10
"GO:0019216","GO:0019216","regulation of lipid metabolic process","12/379","390/28928",0.0307692307692308,2.34852851633854,3.08927467191304,0.00570732386733935,0.0282473705387687,0.0181469061749868,"Cpt1a/Adora1/Qki/Cav1/Abcg1/Dbi/Mfsd2a/Sirt2/Igfbp7/Dab2/Apoe/Eef1a2",12
"GO:0072001","GO:0072001","renal system development","12/379","390/28928",0.0307692307692308,2.34852851633854,3.08927467191304,0.00570732386733935,0.0282473705387687,0.0181469061749868,"Sulf2/Pdgfra/Gatm/Spry1/Eya1/Ednrb/Bmp7/Vcan/Gfra1/Lhx1/Sox8/Bmp4",12
"GO:0050764","GO:0050764","regulation of phagocytosis","6/379","123/28928",0.0487804878048781,3.72327691614647,3.4872756168138,0.00572463834725871,0.0282473705387687,0.0181469061749868,"Lrp1/Rap1gap/Rab31/Itgav/Ptprj/Cnn2",6
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","6/379","123/28928",0.0487804878048781,3.72327691614647,3.4872756168138,0.00572463834725871,0.0282473705387687,0.0181469061749868,"Stat3/Ptprj/Pik3r1/Cyp2j6/Clu/Tlr3",6
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","6/379","123/28928",0.0487804878048781,3.72327691614647,3.4872756168138,0.00572463834725871,0.0282473705387687,0.0181469061749868,"Lrp1/Zdhhc2/Cd81/Dpp6/Ptn/Fyn",6
"GO:0001573","GO:0001573","ganglioside metabolic process","3/379","28/28928",0.107142857142857,8.17791179796457,4.37828536385321,0.0057326565486041,0.0282473705387687,0.0181469061749868,"Gm2a/Itgb8/Neu4",3
"GO:0045540","GO:0045540","regulation of cholesterol biosynthetic process","3/379","28/28928",0.107142857142857,8.17791179796457,4.37828536385321,0.0057326565486041,0.0282473705387687,0.0181469061749868,"Qki/Abcg1/Apoe",3
"GO:0106118","GO:0106118","regulation of sterol biosynthetic process","3/379","28/28928",0.107142857142857,8.17791179796457,4.37828536385321,0.0057326565486041,0.0282473705387687,0.0181469061749868,"Qki/Abcg1/Apoe",3
"GO:1904862","GO:1904862","inhibitory synapse assembly","3/379","28/28928",0.107142857142857,8.17791179796457,4.37828536385321,0.0057326565486041,0.0282473705387687,0.0181469061749868,"Gabra3/Gabrg3/Gabrg1",3
"GO:1905207","GO:1905207","regulation of cardiocyte differentiation","3/379","28/28928",0.107142857142857,8.17791179796457,4.37828536385321,0.0057326565486041,0.0282473705387687,0.0181469061749868,"Sox6/Hey2/Bmp4",3
"GO:0042698","GO:0042698","ovulation cycle","5/379","87/28928",0.0574712643678161,4.38661935523004,3.64499307579696,0.00577792519603594,0.0284360448959498,0.0182681158944081,"Ptprn/Pdgfra/Ptn/Mmp2/Nhlh2",5
"GO:0001881","GO:0001881","receptor recycling","4/379","55/28928",0.0727272727272727,5.55106740225474,3.89246314602439,0.00584573703216024,0.028671717458709,0.0184195185843873,"Gria3/Ehd3/Gria1/Dab2",4
"GO:0006195","GO:0006195","purine nucleotide catabolic process","7/379","163/28928",0.0429447852760736,3.27785421758907,3.36018656720391,0.00584691956029134,0.028671717458709,0.0184195185843873,"P2rx7/Ampd3/Stat3/Nt5e/Pde7b/Aldoc/Slc4a4",7
"GO:0014074","GO:0014074","response to purine-containing compound","7/379","163/28928",0.0429447852760736,3.27785421758907,3.36018656720391,0.00584691956029134,0.028671717458709,0.0184195185843873,"Adora1/P2rx7/Slc6a1/Cdo1/Nt5e/Pik3r1/Itpr2",7
"GO:0106027","GO:0106027","neuron projection organization","6/379","124/28928",0.0483870967741935,3.69325048940335,3.4628768047566,0.00595105137443535,0.0291472768639712,0.0187250313363116,"Nlgn3/Dock10/Dnm3/Apoe/Reln/Fyn",6
"GO:0045661","GO:0045661","regulation of myoblast differentiation","5/379","88/28928",0.0568181818181818,4.33677140801151,3.61198564814225,0.00606167220328847,0.0296178827678663,0.0190273618194856,"Cmtm5/Igfbp3/Pik3r1/Sox8/Bmp4",5
"GO:0060998","GO:0060998","regulation of dendritic spine development","5/379","88/28928",0.0568181818181818,4.33677140801151,3.61198564814225,0.00606167220328847,0.0296178827678663,0.0190273618194856,"Nlgn3/Grin3a/Dnm3/Apoe/Reln",5
"GO:0009191","GO:0009191","ribonucleoside diphosphate catabolic process","6/379","125/28928",0.048,3.66370448548813,3.43872969359389,0.0061839224066396,0.0301429232141823,0.0193646625853849,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","6/379","125/28928",0.048,3.66370448548813,3.43872969359389,0.0061839224066396,0.0301429232141823,0.0193646625853849,"Cspg5/P2rx7/Sv2b/Trim9/Syde1/Prkca",6
"GO:0009416","GO:0009416","response to light stimulus","11/379","346/28928",0.0317919075144509,2.42658654506078,3.07585400621516,0.00629940737961508,0.0306691577920328,0.0197027304950044,"Neto1/Nlgn3/Sema5b/Slc1a3/Atp1a2/Mmp2/Sema5a/Pik3r1/Atxn1/Bhlhe40/Gucy2f",11
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","3/379","29/28928",0.103448275862069,7.89591483941407,4.280803898627,0.00633278680855899,0.0306850252614481,0.0197129242041257,"Gucy1a1/Mt2/Apoe",3
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","3/379","29/28928",0.103448275862069,7.89591483941407,4.280803898627,0.00633278680855899,0.0306850252614481,0.0197129242041257,"Fchsd2/Chrna3/Etv5",3
"GO:0015740","GO:0015740","C4-dicarboxylate transport","3/379","29/28928",0.103448275862069,7.89591483941407,4.280803898627,0.00633278680855899,0.0306850252614481,0.0197129242041257,"Slc1a1/Slc1a3/Slc25a18",3
"GO:0045932","GO:0045932","negative regulation of muscle contraction","3/379","29/28928",0.103448275862069,7.89591483941407,4.280803898627,0.00633278680855899,0.0306850252614481,0.0197129242041257,"Gucy1a1/Atp1a2/Calcrl",3
"GO:0035019","GO:0035019","somatic stem cell population maintenance","5/379","89/28928",0.0561797752808989,4.28804363938217,3.57946673054522,0.00635507609138356,0.0307564549553302,0.01975881265067,"Zfp36l2/Stat3/Bmp7/Sox2/Lbh",5
"GO:0002062","GO:0002062","chondrocyte differentiation","6/379","126/28928",0.0476190476190476,3.63462746576203,3.41482944072206,0.00642335505563907,0.0310132367911484,0.0199237765320209,"Sulf2/Chst11/Sox6/Prkca/Prkg2/Bmp4",6
"GO:0060840","GO:0060840","artery development","6/379","126/28928",0.0476190476190476,3.63462746576203,3.41482944072206,0.00642335505563907,0.0310132367911484,0.0199237765320209,"Lrp1/Eya1/Prrx1/Hey2/Apoe/Bmp4",6
"GO:0062197","GO:0062197","cellular response to chemical stress","11/379","347/28928",0.031700288184438,2.41959350026233,3.06524986608361,0.00643178217213933,0.0310171743804352,0.0199263061502467,"Gpr37l1/Pdgfra/Slc1a1/Cav1/Mmp2/Etv5/Sirt2/Prkg2/Cst3/Fyn/Bmp4",11
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","8/379","209/28928",0.0382775119617225,2.92161442223933,3.21240718271866,0.00654392889279878,0.0315206976810343,0.0202497836958947,"Lrp1/Ptprn/Vsnl1/Abcg1/Prkca/Calcrl/Aqp4/Neurod1",8
"GO:0003254","GO:0003254","regulation of membrane depolarization","4/379","57/28928",0.0701754385964912,5.35629310743878,3.79314513292306,0.00663392766586044,0.0319164760783722,0.0205040428819921,"P2rx7/Scn1b/Fzd9/B2m",4
"GO:0030500","GO:0030500","regulation of bone mineralization","5/379","90/28928",0.0555555555555556,4.2403987100557,3.5474230946448,0.00665830313851613,0.0319959732186949,0.0205551140832791,"P2rx7/Bmp7/Ptn/Fzd9/Bmp4",5
"GO:0051098","GO:0051098","regulation of binding","11/379","349/28928",0.0315186246418338,2.40572763493132,3.04415130340995,0.00670307483565926,0.0321731801593775,0.0206689568114619,"Lrp1/Spon1/Hey2/Frmd7/Sirt2/Dab2/Apoe/Tns3/Neurod1/B2m/Bmp4",11
"GO:0006887","GO:0006887","exocytosis","12/379","399/28928",0.0300751879699248,2.29555418890234,3.00244187589009,0.0067941782886526,0.0325720900308933,0.0209252277447418,"Cspg5/Rab31/Vsnl1/P2rx7/Scamp5/Sv2b/Trim9/Ncam1/Syde1/Prkca/Rab8b/Lgi3",12
"GO:0009134","GO:0009134","nucleoside diphosphate catabolic process","6/379","128/28928",0.046875,3.5778364116095,3.36775079380393,0.00692231852488178,0.0329413956640094,0.0211624800817285,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
"GO:0045445","GO:0045445","myoblast differentiation","6/379","128/28928",0.046875,3.5778364116095,3.36775079380393,0.00692231852488178,0.0329413956640094,0.0211624800817285,"Epas1/Cmtm5/Igfbp3/Pik3r1/Sox8/Bmp4",6
"GO:0001919","GO:0001919","regulation of receptor recycling","3/379","30/28928",0.1,7.63271767810026,4.18787874198544,0.0069689845838711,0.0329413956640094,0.0211624800817285,"Gria3/Gria1/Dab2",3
"GO:0010742","GO:0010742","macrophage derived foam cell differentiation","3/379","30/28928",0.1,7.63271767810026,4.18787874198544,0.0069689845838711,0.0329413956640094,0.0211624800817285,"Itgav/Abcg1/Soat1",3
"GO:0021542","GO:0021542","dentate gyrus development","3/379","30/28928",0.1,7.63271767810026,4.18787874198544,0.0069689845838711,0.0329413956640094,0.0211624800817285,"Tmem108/Reln/Neurod1",3
"GO:0072012","GO:0072012","glomerulus vasculature development","3/379","30/28928",0.1,7.63271767810026,4.18787874198544,0.0069689845838711,0.0329413956640094,0.0211624800817285,"Pdgfra/Bmp7/Bmp4",3
"GO:0090382","GO:0090382","phagosome maturation","3/379","30/28928",0.1,7.63271767810026,4.18787874198544,0.0069689845838711,0.0329413956640094,0.0211624800817285,"Rab31/Slc9a9/P2rx7",3
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","10/379","303/28928",0.033003300330033,2.51904873864695,3.06264124884685,0.00700412181302722,0.0329413956640094,0.0211624800817285,"Serpine2/Serpina3n/Spry1/Cryab/Timp2/Timp4/Pcsk1n/Nr4a1/Plxnb3/Cst3",10
