"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","5/363","94/28928",0.0531914893617021,4.23890744973917,3.54566674634686,0.00668234753666887,0.0321748608556436,0.020865427277959,"Spry4/Spry1/Ptprj/Cav1/Apoe",5
"GO:0097581","GO:0097581","lamellipodium organization","5/363","94/28928",0.0531914893617021,4.23890744973917,3.54566674634686,0.00668234753666887,0.0321748608556436,0.020865427277959,"Mtss2/Frmd7/Pik3r1/Plxnb3/Pmp22",5
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","9/363","266/28928",0.0338345864661654,2.69632759584913,3.13317891920021,0.006741604490439,0.0324212095902745,0.021025184662164,"Gpr37l1/Adora1/Adgrb1/Grik3/Gabbr2/Rit2/Adcyap1r1/Adgrl3/Calcrl",9
"GO:0002026","GO:0002026","regulation of the force of heart contraction","3/363","31/28928",0.0967741935483871,7.71207677952546,4.21501650743591,0.00678964154827716,0.0324961816516109,0.0210738041138754,"Cav1/Atp1a2/Prkca",3
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","3/363","31/28928",0.0967741935483871,7.71207677952546,4.21501650743591,0.00678964154827716,0.0324961816516109,0.0210738041138754,"Eya1/Sox2/Bmp4",3
"GO:0070841","GO:0070841","inclusion body assembly","3/363","31/28928",0.0967741935483871,7.71207677952546,4.21501650743591,0.00678964154827716,0.0324961816516109,0.0210738041138754,"Apoe/Clu/Pmp22",3
"GO:1903077","GO:1903077","negative regulation of protein localization to plasma membrane","3/363","31/28928",0.0967741935483871,7.71207677952546,4.21501650743591,0.00678964154827716,0.0324961816516109,0.0210738041138754,"Pid1/Dab2/Rhoq",3
"GO:0030850","GO:0030850","prostate gland development","4/363","60/28928",0.0666666666666667,5.31276400367309,3.76973539238375,0.00684490016025194,0.0326825626245164,0.0211946723486629,"Bmp7/Mmp2/Tnc/Bmp4",4
"GO:0071709","GO:0071709","membrane assembly","4/363","60/28928",0.0666666666666667,5.31276400367309,3.76973539238375,0.00684490016025194,0.0326825626245164,0.0211946723486629,"Nlgn3/Cav1/Cav2/Tlcd1",4
"GO:1903509","GO:1903509","liposaccharide metabolic process","5/363","95/28928",0.0526315789473684,4.19428737132086,3.51543253095022,0.00698276912380836,0.0333011584642575,0.0215958323277682,"Gm2a/Itgb8/Ugt8a/Neu4/Fa2h",5
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","4/363","61/28928",0.0655737704918033,5.2256695118096,3.72432451321582,0.00725420293110299,0.0345545029036844,0.0224086273658704,"F3/Stat3/Afap1l2/Tlr3",4
"GO:0021761","GO:0021761","limbic system development","6/363","135/28928",0.0444444444444444,3.5418426691154,3.33702905134243,0.00727386521121111,0.0345659597106901,0.0224160571159006,"Bcan/Atp1a2/Mfsd2a/Tmem108/Kcna1/Gsx1",6
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","6/363","135/28928",0.0444444444444444,3.5418426691154,3.33702905134243,0.00727386521121111,0.0345659597106901,0.0224160571159006,"Slc6a9/Cav1/Atp1a2/Pid1/Prkca/Rhoq",6
"GO:0009314","GO:0009314","response to radiation","13/363","474/28928",0.0274261603375527,2.18563076100475,2.93396454816241,0.00734893626246676,0.0348813254353576,0.0226205720825243,"Neto1/Nlgn3/Eya1/Cryab/Sema5b/Slc1a3/Atp1a2/Mmp2/Sema5a/Pik3r1/Atxn1/Bhlhe40/Gucy2f",13
"GO:0003156","GO:0003156","regulation of animal organ formation","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Spry1/Bmp7/Bmp4",3
"GO:0010996","GO:0010996","response to auditory stimulus","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Slc1a3/Atp1a2/Ptn",3
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Adora1/Dbi/Mfsd2a",3
"GO:0061437","GO:0061437","renal system vasculature development","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Pdgfra/Bmp7/Bmp4",3
"GO:0061440","GO:0061440","kidney vasculature development","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Pdgfra/Bmp7/Bmp4",3
"GO:0090077","GO:0090077","foam cell differentiation","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Itgav/Abcg1/Soat1",3
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","3/363","32/28928",0.09375,7.47107438016529,4.12876735945263,0.00742329710871053,0.0349212731497601,0.0226464782125779,"Zfp36l2/Stat3/Lbh",3
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","7/363","178/28928",0.0393258426966292,3.13393382239143,3.21928865941825,0.00742709054508127,0.0349212731497601,0.0226464782125779,"Spry4/Spry1/Ptprj/Cav1/Prkca/Ptprt/Apoe",7
"GO:0060048","GO:0060048","cardiac muscle contraction","6/363","136/28928",0.0441176470588235,3.51579970831308,3.3151065835702,0.00753141478763628,0.0353702785923458,0.0229376586609321,"Adora1/Cav1/Atp1a2/Scn1b/Atp1b1/Ehd3",6
"GO:0007584","GO:0007584","response to nutrient","7/363","179/28928",0.0391061452513966,3.11642581221047,3.20188765548887,0.00764860363881968,0.0358785786617232,0.0232672917300715,"Cpt1a/Ascl1/Gatm/Arsb/Bmp7/Scd1/Tnc",7
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","6/363","137/28928",0.0437956204379562,3.49013693671955,3.29338903516558,0.00779547918528709,0.0365247831769124,0.0236863559609585,"Sox10/Cav1/Sox2/Dab2/Apoe/Shisa6",6
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","8/363","225/28928",0.0355555555555556,2.83347413529232,3.11236338481783,0.00781784775741517,0.0365867968647257,0.0237265718953525,"Chst11/Gyg1/Adcyap1r1/B3gat2/Gpt2/Aldoc/Cyp2j6/Pgp",8
"GO:0072006","GO:0072006","nephron development","7/363","180/28928",0.0388888888888889,3.09911233547597,3.18460821705664,0.00787496112909721,0.036811078510109,0.023872018751596,"Sulf2/Pdgfra/Eya1/Ednrb/Bmp7/Sox8/Bmp4",7
"GO:0010248","GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","2/363","11/28928",0.181818181818182,14.4893563736539,5.04427609766945,0.00801372614528564,0.0368576199058717,0.0239022008901625,"Atp1a2/Atp1b1",2
